Date,Close,High,Low,Volume
01/01/19,1074.05,1075.50,1052.80,1593360.00
02/01/19,1064.25,1073.75,1059.85,2033558.00
03/01/19,1055.90,1064.13,1051.50,3192916.00
04/01/19,1058.73,1064.25,1055.18,1821780.00
07/01/19,1060.33,1067.68,1059.00,1346753.00
08/01/19,1051.50,1061.75,1048.33,2085865.00
09/01/19,1058.40,1060.68,1051.30,2142157.00
10/01/19,1054.25,1061.90,1046.33,1922885.00
11/01/19,1055.95,1062.00,1054.00,1602010.00
14/01/19,1050.83,1054.95,1049.23,1213790.00
15/01/19,1060.95,1063.25,1051.00,1271889.00
16/01/19,1060.10,1062.50,1054.13,1313113.00
17/01/19,1066.15,1067.95,1056.68,2060057.00
18/01/19,1065.13,1069.50,1057.28,1301994.00
21/01/19,1074.08,1083.25,1063.25,4390378.00
22/01/19,1067.93,1073.40,1064.53,2199244.00
23/01/19,1052.70,1067.93,1050.73,1906072.00
24/01/19,1051.13,1060.83,1048.95,2527893.00
25/01/19,1048.00,1055.00,1045.00,2815559.00
28/01/19,1042.08,1051.03,1038.38,3840109.00
29/01/19,1028.80,1041.50,1026.50,3690697.00
30/01/19,1017.35,1028.63,1014.00,4628540.00
31/01/19,1039.98,1044.88,1011.00,4144851.00
01/02/19,1045.23,1058.50,1038.30,3913547.00
04/02/19,1052.45,1056.50,1041.33,1984572.00
05/02/19,1057.03,1059.50,1048.50,2172572.00
06/02/19,1061.33,1063.50,1056.80,2718921.00
07/02/19,1058.63,1065.00,1052.93,1804327.00
08/02/19,1061.33,1072.48,1053.33,3058911.00
11/02/19,1069.83,1071.45,1056.65,1759091.00
12/02/19,1064.85,1074.00,1062.40,2443097.00
13/02/19,1071.73,1077.50,1066.15,2360187.00
14/02/19,1055.10,1070.00,1052.80,1860347.00
15/02/19,1050.33,1054.05,1039.10,2104131.00
18/02/19,1044.95,1059.00,1043.00,1784686.00
19/02/19,1042.03,1054.08,1039.10,1317159.00
20/02/19,1054.18,1055.50,1040.95,1223125.00
21/02/19,1057.95,1059.98,1046.80,1315386.00
22/02/19,1045.73,1064.05,1044.55,2222677.00
25/02/19,1062.70,1064.98,1047.58,2035149.00
26/02/19,1055.33,1062.50,1050.55,2401857.00
27/02/19,1046.13,1062.23,1044.08,1757523.00
28/02/19,1038.78,1052.93,1036.60,2911344.00
01/03/19,1041.68,1050.45,1038.50,2338232.00
05/03/19,1053.55,1055.55,1035.00,2959319.00
06/03/19,1052.13,1055.15,1045.28,2114511.00
07/03/19,1063.25,1065.00,1047.50,2551213.00
08/03/19,1064.10,1065.00,1054.73,1763365.00
11/03/19,1064.23,1071.85,1061.10,2306027.00
12/03/19,1085.50,1087.50,1068.50,3774323.00
13/03/19,1113.28,1117.00,1086.05,14291587.00
14/03/19,1112.38,1123.75,1105.30,3844966.00
15/03/19,1126.50,1129.95,1114.03,3190772.00
18/03/19,1130.73,1145.83,1123.50,3589680.00
19/03/19,1133.88,1137.95,1125.50,2989498.00
20/03/19,1149.50,1150.00,1130.53,2927998.00
22/03/19,1138.08,1153.50,1135.40,7600970.00
25/03/19,1140.65,1143.93,1126.50,2299815.00
26/03/19,1155.68,1157.50,1136.30,2946712.00
27/03/19,1149.73,1164.03,1139.53,3471325.00
28/03/19,1151.40,1162.50,1143.93,4888582.00
29/03/19,1159.45,1162.50,1147.00,2986742.00
01/04/19,1155.90,1166.00,1152.30,2411769.00
02/04/19,1147.43,1160.00,1142.73,2727624.00
03/04/19,1146.38,1158.00,1144.13,1914863.00
04/04/19,1141.98,1156.50,1140.00,2302888.00
05/04/19,1152.80,1156.88,1141.00,2087795.00
08/04/19,1144.70,1161.48,1140.05,1599533.00
09/04/19,1143.63,1151.50,1133.50,2694400.00
10/04/19,1118.68,1142.00,1115.50,27032175.00
11/04/19,1128.75,1131.50,1118.48,2198325.00
12/04/19,1132.63,1136.10,1126.05,2292611.00
15/04/19,1144.40,1146.45,1132.18,2554945.00
16/04/19,1152.53,1154.95,1140.15,2068444.00
18/04/19,1146.83,1157.53,1144.00,2653714.00
22/04/19,1134.35,1162.50,1130.50,5245105.00
23/04/19,1122.65,1145.00,1120.80,3820600.00
24/04/19,1139.88,1141.95,1123.53,3088532.00
25/04/19,1131.73,1149.40,1128.98,4521659.00
26/04/19,1140.48,1142.50,1128.45,2926892.00
30/04/19,1158.73,1160.00,1139.20,3134209.00
02/05/19,1177.90,1179.83,1158.75,4292325.00
03/05/19,1183.98,1189.00,1178.25,3087880.00
06/05/19,1164.23,1175.95,1158.53,3437023.00
07/05/19,1161.18,1179.00,1159.00,2481051.00
08/05/19,1153.63,1161.90,1144.00,3016052.00
09/05/19,1145.45,1150.00,1135.80,2256931.00
10/05/19,1148.25,1162.45,1145.68,2648550.00
13/05/19,1143.60,1156.68,1140.00,2767908.00
14/05/19,1143.95,1155.50,1137.78,2623686.00
15/05/19,1143.35,1153.60,1141.10,2239087.00
16/05/19,1155.33,1159.50,1140.00,2012534.00
17/05/19,1181.05,1184.65,1155.80,3689695.00
20/05/19,1216.18,1219.35,1190.00,4424908.00
21/05/19,1201.85,1224.70,1199.73,2581294.00
22/05/19,1202.88,1213.00,1197.13,2846665.00
23/05/19,1166.05,1219.95,1159.55,8270499.00
24/05/19,1186.68,1193.08,1170.08,3423200.00
27/05/19,1204.18,1210.95,1186.13,3012256.00
28/05/19,1208.10,1210.00,1193.53,1841210.00
29/05/19,1208.45,1215.40,1205.10,1868804.00
30/05/19,1219.78,1223.95,1206.53,2339800.00
31/05/19,1212.68,1232.50,1178.40,4946270.00
03/06/19,1228.55,1229.90,1212.48,2120215.00
04/06/19,1226.15,1232.88,1220.53,1610747.00
06/06/19,1211.68,1235.00,1206.68,3908731.00
07/06/19,1223.83,1227.13,1204.50,1992733.00
10/06/19,1220.10,1234.98,1216.05,1769285.00
11/06/19,1224.20,1229.95,1220.18,1775823.00
12/06/19,1213.53,1224.20,1211.83,1827155.00
13/06/19,1222.35,1226.00,1207.98,2776987.00
14/06/19,1217.55,1229.48,1212.50,2989230.00
17/06/19,1211.00,1219.95,1208.65,3202505.00
18/06/19,1208.63,1216.00,1202.00,3104913.00
19/06/19,1214.18,1222.45,1208.35,2686069.00
20/06/19,1213.18,1218.50,1207.30,2792873.00
